file_id,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,premise_one,premise_two,question_type,overall_premise,p1_outcome,p2_outcome,p1_sentence,p2_sentence,q1,q2,q3,q4,trial_number,q1_type,q2_type,q3_type,q4_type,response,question_order
data_2019-09-03-14-15-06_lcptud45sh,2164,<p>How well does Doxygra work?</p>,NA,html-slider-response,82,75976,0.0-2.0-2.13,AB-,A-,experimental,A-AB-,FALSE,FALSE,People who took Naproprazole and Doxygra were not cured,People who took Naproprazole were not cured,How well does Doxygra work?,How well does the combination of Naproprazole and Doxygra work?,null,How well does Naproprazole work?,8,2,3,4,1,53,q1
data_2019-09-03-14-15-06_lcptud45sh,977,<p>How well does the combination of Naproprazole and Doxygra work?</p>,NA,html-slider-response,83,76955,0.0-2.0-3.13,AB-,A-,experimental,A-AB-,FALSE,FALSE,People who took Naproprazole and Doxygra were not cured,People who took Naproprazole were not cured,How well does Doxygra work?,How well does the combination of Naproprazole and Doxygra work?,null,How well does Naproprazole work?,8,2,3,4,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,84,76959,0.0-2.0-4.13,AB-,A-,experimental,A-AB-,FALSE,FALSE,People who took Naproprazole and Doxygra were not cured,People who took Naproprazole were not cured,How well does Doxygra work?,How well does the combination of Naproprazole and Doxygra work?,null,How well does Naproprazole work?,8,2,3,4,1,null,q3
data_2019-09-03-14-15-06_lcptud45sh,769,<p>How well does Naproprazole work?</p>,NA,html-slider-response,85,77728,0.0-2.0-5.13,AB-,A-,experimental,A-AB-,FALSE,FALSE,People who took Naproprazole and Doxygra were not cured,People who took Naproprazole were not cured,How well does Doxygra work?,How well does the combination of Naproprazole and Doxygra work?,null,How well does Naproprazole work?,8,2,3,4,1,0,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,86,78229,0.0-2.0-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Melobalta were cured</p><p>People who took Melobalta and Acetanax were cured</p>,null,html-keyboard-response,87,78730,0.0-2.0-1.14,A+,AB+,experimental,A+AB+,TRUE,TRUE,People who took Melobalta were cured,People who took Melobalta and Acetanax were cured,null,How well does the combination of Melobalta and Acetanax work?,How well does Acetanax work?,How well does Melobalta work?,1,4,3,2,1,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,88,78733,0.0-2.0-2.14,A+,AB+,experimental,A+AB+,TRUE,TRUE,People who took Melobalta were cured,People who took Melobalta and Acetanax were cured,null,How well does the combination of Melobalta and Acetanax work?,How well does Acetanax work?,How well does Melobalta work?,1,4,3,2,1,null,q1
data_2019-09-03-14-15-06_lcptud45sh,652,<p>How well does the combination of Melobalta and Acetanax work?</p>,NA,html-slider-response,89,79386,0.0-2.0-3.14,A+,AB+,experimental,A+AB+,TRUE,TRUE,People who took Melobalta were cured,People who took Melobalta and Acetanax were cured,null,How well does the combination of Melobalta and Acetanax work?,How well does Acetanax work?,How well does Melobalta work?,1,4,3,2,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,479,<p>How well does Acetanax work?</p>,NA,html-slider-response,90,79866,0.0-2.0-4.14,A+,AB+,experimental,A+AB+,TRUE,TRUE,People who took Melobalta were cured,People who took Melobalta and Acetanax were cured,null,How well does the combination of Melobalta and Acetanax work?,How well does Acetanax work?,How well does Melobalta work?,1,4,3,2,1,0,q3
data_2019-09-03-14-15-06_lcptud45sh,464,<p>How well does Melobalta work?</p>,NA,html-slider-response,91,80331,0.0-2.0-5.14,A+,AB+,experimental,A+AB+,TRUE,TRUE,People who took Melobalta were cured,People who took Melobalta and Acetanax were cured,null,How well does the combination of Melobalta and Acetanax work?,How well does Acetanax work?,How well does Melobalta work?,1,4,3,2,1,0,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,92,80832,0.0-2.0-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Lorazegra and Citalovan were cured</p><p>People who took Alpraxicam were not cured</p>,null,html-keyboard-response,93,81334,0.0-2.0-1.15,AB+,C-,control,C-AB+,TRUE,FALSE,People who took Lorazegra and Citalovan were cured,People who took Alpraxicam were not cured,How well does the combination of Lorazegra and Citalovan work?,How well does Citalovan work?,How well does Lorazegra work?,null,21,3,2,1,4,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,601,<p>How well does the combination of Lorazegra and Citalovan work?</p>,NA,html-slider-response,94,81936,0.0-2.0-2.15,AB+,C-,control,C-AB+,TRUE,FALSE,People who took Lorazegra and Citalovan were cured,People who took Alpraxicam were not cured,How well does the combination of Lorazegra and Citalovan work?,How well does Citalovan work?,How well does Lorazegra work?,null,21,3,2,1,4,0,q1
data_2019-09-03-14-15-06_lcptud45sh,562,<p>How well does Citalovan work?</p>,NA,html-slider-response,95,82499,0.0-2.0-3.15,AB+,C-,control,C-AB+,TRUE,FALSE,People who took Lorazegra and Citalovan were cured,People who took Alpraxicam were not cured,How well does the combination of Lorazegra and Citalovan work?,How well does Citalovan work?,How well does Lorazegra work?,null,21,3,2,1,4,0,q2
data_2019-09-03-14-15-06_lcptud45sh,538,<p>How well does Lorazegra work?</p>,NA,html-slider-response,96,83037,0.0-2.0-4.15,AB+,C-,control,C-AB+,TRUE,FALSE,People who took Lorazegra and Citalovan were cured,People who took Alpraxicam were not cured,How well does the combination of Lorazegra and Citalovan work?,How well does Citalovan work?,How well does Lorazegra work?,null,21,3,2,1,4,0,q3
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,97,83040,0.0-2.0-5.15,AB+,C-,control,C-AB+,TRUE,FALSE,People who took Lorazegra and Citalovan were cured,People who took Alpraxicam were not cured,How well does the combination of Lorazegra and Citalovan work?,How well does Citalovan work?,How well does Lorazegra work?,null,21,3,2,1,4,null,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,98,83541,0.0-2.0-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Amitrivan and Cyclopril were not cured</p><p>People who took Atistatin were cured</p>,null,html-keyboard-response,99,84043,0.0-2.0-1.16,AB-,C+,control,C+AB-,FALSE,TRUE,People who took Amitrivan and Cyclopril were not cured,People who took Atistatin were cured,null,How well does Amitrivan work?,How well does Cyclopril work?,How well does the combination of Amitrivan and Cyclopril work?,20,4,1,2,3,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,100,84047,0.0-2.0-2.16,AB-,C+,control,C+AB-,FALSE,TRUE,People who took Amitrivan and Cyclopril were not cured,People who took Atistatin were cured,null,How well does Amitrivan work?,How well does Cyclopril work?,How well does the combination of Amitrivan and Cyclopril work?,20,4,1,2,3,null,q1
data_2019-09-03-14-15-06_lcptud45sh,1691.9999999999854,<p>How well does Amitrivan work?</p>,NA,html-slider-response,101,85740,0.0-2.0-3.16,AB-,C+,control,C+AB-,FALSE,TRUE,People who took Amitrivan and Cyclopril were not cured,People who took Atistatin were cured,null,How well does Amitrivan work?,How well does Cyclopril work?,How well does the combination of Amitrivan and Cyclopril work?,20,4,1,2,3,29,q2
data_2019-09-03-14-15-06_lcptud45sh,1784,<p>How well does Cyclopril work?</p>,NA,html-slider-response,102,87524,0.0-2.0-4.16,AB-,C+,control,C+AB-,FALSE,TRUE,People who took Amitrivan and Cyclopril were not cured,People who took Atistatin were cured,null,How well does Amitrivan work?,How well does Cyclopril work?,How well does the combination of Amitrivan and Cyclopril work?,20,4,1,2,3,50,q3
data_2019-09-03-14-15-06_lcptud45sh,1791.0000000000146,<p>How well does the combination of Amitrivan and Cyclopril work?</p>,NA,html-slider-response,103,89317,0.0-2.0-5.16,AB-,C+,control,C+AB-,FALSE,TRUE,People who took Amitrivan and Cyclopril were not cured,People who took Atistatin were cured,null,How well does Amitrivan work?,How well does Cyclopril work?,How well does the combination of Amitrivan and Cyclopril work?,20,4,1,2,3,22,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,104,89818,0.0-2.0-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Wellbupentin were not cured</p><p>People who took Atifloxacin and Atizolam were not cured</p>,null,html-keyboard-response,105,90319,0.0-2.0-1.17,C-,AB-,control,C-AB-,FALSE,FALSE,People who took Wellbupentin were not cured,People who took Atifloxacin and Atizolam were not cured,How well does the combination of Atifloxacin and Atizolam work?,How well does Atizolam work?,How well does Atifloxacin work?,How well does Wellbupentin work?,18,4,3,2,1,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,1116,<p>How well does the combination of Atifloxacin and Atizolam work?</p>,NA,html-slider-response,106,91436,0.0-2.0-2.17,C-,AB-,control,C-AB-,FALSE,FALSE,People who took Wellbupentin were not cured,People who took Atifloxacin and Atizolam were not cured,How well does the combination of Atifloxacin and Atizolam work?,How well does Atizolam work?,How well does Atifloxacin work?,How well does Wellbupentin work?,18,4,3,2,1,0,q1
data_2019-09-03-14-15-06_lcptud45sh,593,<p>How well does Atizolam work?</p>,NA,html-slider-response,107,92030,0.0-2.0-3.17,C-,AB-,control,C-AB-,FALSE,FALSE,People who took Wellbupentin were not cured,People who took Atifloxacin and Atizolam were not cured,How well does the combination of Atifloxacin and Atizolam work?,How well does Atizolam work?,How well does Atifloxacin work?,How well does Wellbupentin work?,18,4,3,2,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,464,<p>How well does Atifloxacin work?</p>,NA,html-slider-response,108,92495,0.0-2.0-4.17,C-,AB-,control,C-AB-,FALSE,FALSE,People who took Wellbupentin were not cured,People who took Atifloxacin and Atizolam were not cured,How well does the combination of Atifloxacin and Atizolam work?,How well does Atizolam work?,How well does Atifloxacin work?,How well does Wellbupentin work?,18,4,3,2,1,0,q3
data_2019-09-03-14-15-06_lcptud45sh,575,<p>How well does Wellbupentin work?</p>,NA,html-slider-response,109,93070,0.0-2.0-5.17,C-,AB-,control,C-AB-,FALSE,FALSE,People who took Wellbupentin were not cured,People who took Atifloxacin and Atizolam were not cured,How well does the combination of Atifloxacin and Atizolam work?,How well does Atizolam work?,How well does Atifloxacin work?,How well does Wellbupentin work?,18,4,3,2,1,0,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,110,93571,0.0-2.0-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Pantoprofen were cured</p><p>People who took Hydrostatin and Atorvafloxacin were cured</p>,null,html-keyboard-response,111,94073,0.0-2.0-1.18,C+,AB+,control,C+AB+,TRUE,TRUE,People who took Pantoprofen were cured,People who took Hydrostatin and Atorvafloxacin were cured,How well does the combination of Hydrostatin and Atorvafloxacin work?,How well does Atorvafloxacin work?,How well does Hydrostatin work?,How well does Pantoprofen work?,15,4,3,2,1,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,940,<p>How well does the combination of Hydrostatin and Atorvafloxacin work?</p>,NA,html-slider-response,112,95015,0.0-2.0-2.18,C+,AB+,control,C+AB+,TRUE,TRUE,People who took Pantoprofen were cured,People who took Hydrostatin and Atorvafloxacin were cured,How well does the combination of Hydrostatin and Atorvafloxacin work?,How well does Atorvafloxacin work?,How well does Hydrostatin work?,How well does Pantoprofen work?,15,4,3,2,1,0,q1
data_2019-09-03-14-15-06_lcptud45sh,585,<p>How well does Atorvafloxacin work?</p>,NA,html-slider-response,113,95601,0.0-2.0-3.18,C+,AB+,control,C+AB+,TRUE,TRUE,People who took Pantoprofen were cured,People who took Hydrostatin and Atorvafloxacin were cured,How well does the combination of Hydrostatin and Atorvafloxacin work?,How well does Atorvafloxacin work?,How well does Hydrostatin work?,How well does Pantoprofen work?,15,4,3,2,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,491,<p>How well does Hydrostatin work?</p>,NA,html-slider-response,114,96093,0.0-2.0-4.18,C+,AB+,control,C+AB+,TRUE,TRUE,People who took Pantoprofen were cured,People who took Hydrostatin and Atorvafloxacin were cured,How well does the combination of Hydrostatin and Atorvafloxacin work?,How well does Atorvafloxacin work?,How well does Hydrostatin work?,How well does Pantoprofen work?,15,4,3,2,1,0,q3
data_2019-09-03-14-15-06_lcptud45sh,596,<p>How well does Pantoprofen work?</p>,NA,html-slider-response,115,96689,0.0-2.0-5.18,C+,AB+,control,C+AB+,TRUE,TRUE,People who took Pantoprofen were cured,People who took Hydrostatin and Atorvafloxacin were cured,How well does the combination of Hydrostatin and Atorvafloxacin work?,How well does Atorvafloxacin work?,How well does Hydrostatin work?,How well does Pantoprofen work?,15,4,3,2,1,0,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,116,97190,0.0-2.0-0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Lexabalta were not cured</p><p>People who took Lexabalta and Cyclopam were not cured</p>,null,html-keyboard-response,117,97691,0.0-2.0-1.19,A-,AB-,experimental,A-AB-,FALSE,FALSE,People who took Lexabalta were not cured,People who took Lexabalta and Cyclopam were not cured,How well does Lexabalta work?,How well does the combination of Lexabalta and Cyclopam work?,How well does Cyclopam work?,null,4,1,3,2,4,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,611.9999999999854,<p>How well does Lexabalta work?</p>,NA,html-slider-response,118,98304,0.0-2.0-2.19,A-,AB-,experimental,A-AB-,FALSE,FALSE,People who took Lexabalta were not cured,People who took Lexabalta and Cyclopam were not cured,How well does Lexabalta work?,How well does the combination of Lexabalta and Cyclopam work?,How well does Cyclopam work?,null,4,1,3,2,4,0,q1
data_2019-09-03-14-15-06_lcptud45sh,422,<p>How well does the combination of Lexabalta and Cyclopam work?</p>,NA,html-slider-response,119,98726,0.0-2.0-3.19,A-,AB-,experimental,A-AB-,FALSE,FALSE,People who took Lexabalta were not cured,People who took Lexabalta and Cyclopam were not cured,How well does Lexabalta work?,How well does the combination of Lexabalta and Cyclopam work?,How well does Cyclopam work?,null,4,1,3,2,4,0,q2
data_2019-09-03-14-15-06_lcptud45sh,431,<p>How well does Cyclopam work?</p>,NA,html-slider-response,120,99158,0.0-2.0-4.19,A-,AB-,experimental,A-AB-,FALSE,FALSE,People who took Lexabalta were not cured,People who took Lexabalta and Cyclopam were not cured,How well does Lexabalta work?,How well does the combination of Lexabalta and Cyclopam work?,How well does Cyclopam work?,null,4,1,3,2,4,0,q3
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,121,99163,0.0-2.0-5.19,A-,AB-,experimental,A-AB-,FALSE,FALSE,People who took Lexabalta were not cured,People who took Lexabalta and Cyclopam were not cured,How well does Lexabalta work?,How well does the combination of Lexabalta and Cyclopam work?,How well does Cyclopam work?,null,4,1,3,2,4,null,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,122,99664,0.0-2.0-0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Xarmin and Azithropril were cured</p><p>People who took Xarmin were not cured</p>,null,html-keyboard-response,123,100166,0.0-2.0-1.20,AB+,A-,experimental,A-AB+,TRUE,FALSE,People who took Xarmin and Azithropril were cured,People who took Xarmin were not cured,null,How well does Azithropril work?,How well does the combination of Xarmin and Azithropril work?,How well does Xarmin work?,7,4,2,3,1,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,124,100170,0.0-2.0-2.20,AB+,A-,experimental,A-AB+,TRUE,FALSE,People who took Xarmin and Azithropril were cured,People who took Xarmin were not cured,null,How well does Azithropril work?,How well does the combination of Xarmin and Azithropril work?,How well does Xarmin work?,7,4,2,3,1,null,q1
data_2019-09-03-14-15-06_lcptud45sh,675.9999999999854,<p>How well does Azithropril work?</p>,NA,html-slider-response,125,100847,0.0-2.0-3.20,AB+,A-,experimental,A-AB+,TRUE,FALSE,People who took Xarmin and Azithropril were cured,People who took Xarmin were not cured,null,How well does Azithropril work?,How well does the combination of Xarmin and Azithropril work?,How well does Xarmin work?,7,4,2,3,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,496,<p>How well does the combination of Xarmin and Azithropril work?</p>,NA,html-slider-response,126,101343,0.0-2.0-4.20,AB+,A-,experimental,A-AB+,TRUE,FALSE,People who took Xarmin and Azithropril were cured,People who took Xarmin were not cured,null,How well does Azithropril work?,How well does the combination of Xarmin and Azithropril work?,How well does Xarmin work?,7,4,2,3,1,0,q3
data_2019-09-03-14-15-06_lcptud45sh,552,<p>How well does Xarmin work?</p>,NA,html-slider-response,127,101896,0.0-2.0-5.20,AB+,A-,experimental,A-AB+,TRUE,FALSE,People who took Xarmin and Azithropril were cured,People who took Xarmin were not cured,null,How well does Azithropril work?,How well does the combination of Xarmin and Azithropril work?,How well does Xarmin work?,7,4,2,3,1,0,q4
data_2019-09-03-14-15-06_lcptud45sh,null,+,null,html-keyboard-response,128,102397,0.0-2.0-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>People who took Melotan and Ciprodine were cured</p><p>People who took Ciproxicam were cured</p>,null,html-keyboard-response,129,102899,0.0-2.0-1.21,AB+,C+,control,C+AB+,TRUE,TRUE,People who took Melotan and Ciprodine were cured,People who took Ciproxicam were cured,null,How well does Ciprodine work?,How well does the combination of Melotan and Ciprodine work?,How well does Melotan work?,19,4,2,3,1,NA,NA
data_2019-09-03-14-15-06_lcptud45sh,null,<p>null</p>,NA,html-slider-response,130,102904,0.0-2.0-2.21,AB+,C+,control,C+AB+,TRUE,TRUE,People who took Melotan and Ciprodine were cured,People who took Ciproxicam were cured,null,How well does Ciprodine work?,How well does the combination of Melotan and Ciprodine work?,How well does Melotan work?,19,4,2,3,1,null,q1
data_2019-09-03-14-15-06_lcptud45sh,549,<p>How well does Ciprodine work?</p>,NA,html-slider-response,131,103453,0.0-2.0-3.21,AB+,C+,control,C+AB+,TRUE,TRUE,People who took Melotan and Ciprodine were cured,People who took Ciproxicam were cured,null,How well does Ciprodine work?,How well does the combination of Melotan and Ciprodine work?,How well does Melotan work?,19,4,2,3,1,0,q2
data_2019-09-03-14-15-06_lcptud45sh,529.9999999999854,<p>How well does the combination of Melotan and Ciprodine work?</p>,NA,html-slider-response,132,103984,0.0-2.0-4.21,AB+,C+,control,C+AB+,TRUE,TRUE,People who took Melotan and Ciprodine were cured,People who took Ciproxicam were cured,null,How well does Ciprodine work?,How well does the combination of Melotan and Ciprodine work?,How well does Melotan work?,19,4,2,3,1,0,q3
data_2019-09-03-14-15-06_lcptud45sh,530,<p>How well does Melotan work?</p>,NA,html-slider-response,133,104513,0.0-2.0-5.21,AB+,C+,control,C+AB+,TRUE,TRUE,People who took Melotan and Ciprodine were cured,People who took Ciproxicam were cured,null,How well does Ciprodine work?,How well does the combination of Melotan and Ciprodine work?,How well does Melotan work?,19,4,2,3,1,0,q4
